VEL,D20140322,X,Y,LON,LAT,Downslope ,Local Upsl,Upslope Cu,Local Curv,Minimal Cu,Cross-Sect,Tangential,Plan Curva,Flow Line ,Aspect,General Cu,Total Curv,Slope,Maximal Cu,Longitudin,Profile Cu,Local Down,cat,twi,TRI,tpi,spi,dem_randaz,curvature,ELEVATION,COHERENCE
-1.5,-3.7,496224.8957,4194648.822,14.95706068,37.89935148,-0.04651,-0.048,-0.02147,-0.02793,-0.00168,0.00122,0.00077,0.00275,0,2.81727,-0.00113,0,0.28309,0.00111,-0.00235,-0.00121,0.02796,93.08493,3.85667,7.07391,-3.03745,172.12405,930.835,-0.00113,973.4,0.83
-2.4,-0.1,496941.0343,4194779.078,14.96520573,37.90052817,-0.13696,-0.13201,-0.118,-0.10451,-0.00319,-0.00295,-0.00185,-0.01864,0.00001,2.34373,-0.00422,0.00001,0.09951,0.00108,-0.00127,-0.00024,-0.18277,59.92352,3.48549,2.63607,-4.27195,103.38961,847.398,-0.00422,891.4,0.77
-2.4,2.4,496941.7562,4194779.211,14.96521394,37.90052937,-0.13696,-0.13201,-0.118,-0.10451,-0.00319,-0.00295,-0.00185,-0.01864,0.00001,2.34373,-0.00422,0.00001,0.09951,0.00108,-0.00127,-0.00024,-0.18277,59.92352,3.48549,2.63607,-4.27195,103.38961,847.398,-0.00422,890.5,0.74
-2.5,-8.6,496038.0756,4194616.93,14.9549359,37.89906324,-0.00245,-0.1337,-0.02694,-0.0556,-0.0023,0.00085,0.00125,0.00775,0,2.48358,-0.00201,0.00001,0.16195,0.0013,-0.00285,-0.00218,0.00717,67.75941,3.45076,4.01253,0.04822,136.86879,958.249,-0.00201,1002,0.75
-1,-1.9,496233.5906,4194652.498,14.95715956,37.89938465,-0.0153,-0.04863,0.04373,0.12024,-0.0009,0.00373,0.00133,0.00465,0.00017,2.70104,0.00579,0.00001,0.29001,0.0038,0.00206,0.00133,0.04519,65.75121,11.03149,7.51573,-2.56757,-42.2844,930.036,0.00579,975.4,0.83
-1.2,-1.6,496233.8272,4194652.544,14.95716225,37.89938506,-0.0153,-0.04863,0.04373,0.12024,-0.0009,0.00373,0.00133,0.00465,0.00017,2.70104,0.00579,0.00001,0.29001,0.0038,0.00206,0.00133,0.04519,65.75121,11.03149,7.51573,-2.56757,-42.2844,930.036,0.00579,974.2,0.8
-2.4,-7.7,496713.2208,4194739.734,14.96261464,37.90017277,-0.17127,-0.09812,-0.10628,-0.1359,-0.00319,-0.00482,-0.00293,-0.01336,0.00003,2.69769,-0.00575,0.00001,0.22114,0.00031,-0.00093,0.00012,-0.21367,61.97867,4.93865,5.5837,-3.93235,25.86225,876.422,-0.00575,921.3,0.77
-1.8,-4.4,496714.1132,4194739.898,14.96262479,37.90017425,-0.17127,-0.09812,-0.10628,-0.1359,-0.00319,-0.00482,-0.00293,-0.01336,0.00003,2.69769,-0.00575,0.00001,0.22114,0.00031,-0.00093,0.00012,-0.21367,61.97867,4.93865,5.5837,-3.93235,25.86225,876.422,-0.00575,920.5,0.76
-2.4,-6.9,496038.1636,4194619.045,14.95493689,37.8990823,-0.04882,-0.11124,-0.02813,-0.16089,-0.00533,-0.00001,0.00156,0.00773,0,2.48873,-0.00727,0.00003,0.20347,0.00169,-0.00726,-0.00491,-0.04525,67.8567,11.06301,5.22939,-0.28294,-102.69219,959.476,-0.00727,1002.3,0.79
-0.1,0,496233.4492,4194654.571,14.95715794,37.89940333,-0.0153,-0.04863,0.04373,0.12024,-0.0009,0.00373,0.00133,0.00465,0.00017,2.70104,0.00579,0.00001,0.29001,0.0038,0.00206,0.00133,0.04519,65.75121,11.03149,7.51573,-2.56757,-42.2844,930.036,0.00579,975.6,0.82
-0.9,-1.4,496233.7349,4194654.625,14.95716119,37.89940382,-0.0153,-0.04863,0.04373,0.12024,-0.0009,0.00373,0.00133,0.00465,0.00017,2.70104,0.00579,0.00001,0.29001,0.0038,0.00206,0.00133,0.04519,65.75121,11.03149,7.51573,-2.56757,-42.2844,930.036,0.00579,974.4,0.73
-0.3,-7.7,496953.7502,4194785.593,14.96535034,37.90058693,-0.12144,-0.06528,-0.0826,-0.08708,-0.00334,-0.00218,-0.00116,-0.01028,0.00002,2.3112,-0.00341,0.00001,0.11336,0.00164,-0.00123,-0.00053,-0.1891,59.87048,10.9378,2.93632,-3.42908,-86.96106,846.671,-0.00341,887.9,0.71
-2.3,-6.4,496037.5474,4194621.032,14.95492987,37.89910021,-0.04882,-0.11124,-0.02813,-0.16089,-0.00533,-0.00001,0.00156,0.00773,0,2.48873,-0.00727,0.00003,0.20347,0.00169,-0.00726,-0.00491,-0.04525,67.8567,11.06301,5.22939,-0.28294,-102.69219,959.476,-0.00727,1002.2,0.74
-1.9,-6.1,496172.5237,4194645.596,14.956465,37.89932218,-0.11126,-0.19276,-0.07022,-0.11324,-0.00226,-0.00115,-0.00015,-0.00054,0.00006,2.35561,-0.00395,0,0.29134,0.00028,-0.0028,-0.0016,-0.11234,66.20035,11.0383,7.40406,-4.5434,-73.9271,936.195,-0.00395,979.1,0.8
0.1,-4,496371.7048,4194681.779,14.95873037,37.89964912,-0.11673,-0.0089,0.06769,0.03074,-0.00099,-0.0008,-0.00034,-0.00095,0.00009,3.40501,0.00176,0,0.37118,0.00186,0.00255,0.00101,-0.14084,93.67323,5.01054,9.44633,0.93629,54.97872,936.829,0.00176,982.1,0.69
0.3,2.1,496380.8418,4194683.438,14.95883429,37.89966411,-0.16024,0.02119,0.0609,-0.03512,-0.00418,-0.00482,-0.00322,-0.00899,-0.00025,3.47104,-0.00044,0.00003,0.36623,0.00396,0.00438,0.00263,-0.1836,93.78024,11.38657,9.31534,1.9622,-7.35339,937.856,-0.00044,982.8,0.71
-3.6,-8.2,496712.6483,4194743.828,14.96260811,37.90020967,-0.17127,-0.09812,-0.10628,-0.1359,-0.00319,-0.00482,-0.00293,-0.01336,0.00003,2.69769,-0.00575,0.00001,0.22114,0.00031,-0.00093,0.00012,-0.21367,61.97867,4.93865,5.5837,-3.93235,25.86225,876.422,-0.00575,921.4,0.66
-0.2,-10.6,496953.1241,4194787.579,14.96534321,37.90060483,-0.12144,-0.06528,-0.0826,-0.08708,-0.00334,-0.00218,-0.00116,-0.01028,0.00002,2.3112,-0.00341,0.00001,0.11336,0.00164,-0.00123,-0.00053,-0.1891,59.87048,10.9378,2.93632,-3.42908,-86.96106,846.671,-0.00341,887.8,0.69
-1.9,-4.9,496044.3318,4194624.365,14.95500702,37.89913028,-0.04882,-0.11124,-0.02813,-0.16089,-0.00533,-0.00001,0.00156,0.00773,0,2.48873,-0.00727,0.00003,0.20347,0.00169,-0.00726,-0.00491,-0.04525,67.8567,11.06301,5.22939,-0.28294,-102.69219,959.476,-0.00727,1001.5,0.76
-1.6,-5.4,496046.0068,4194624.671,14.95502607,37.89913304,-0.0021,-0.15397,-0.02995,-0.07779,-0.00325,0.0011,0.00169,0.00976,0.00001,2.43516,-0.00288,0.00001,0.1743,0.00181,-0.00398,-0.00302,0.00679,67.77518,11.06181,4.3418,-0.44851,-53.02738,958.454,-0.00288,1001.2,0.77
-1.6,-6.1,496172.4798,4194647.686,14.95646449,37.89934102,-0.11126,-0.19276,-0.07022,-0.11324,-0.00226,-0.00115,-0.00015,-0.00054,0.00006,2.35561,-0.00395,0,0.29134,0.00028,-0.0028,-0.0016,-0.11234,66.20035,11.0383,7.40406,-4.5434,-73.9271,936.195,-0.00395,979.4,0.79
-1.3,-3.1,496220.7645,4194656.468,14.95701365,37.89942037,-0.04651,-0.048,-0.02147,-0.02793,-0.00168,0.00122,0.00077,0.00275,0,2.81727,-0.00113,0,0.28309,0.00111,-0.00235,-0.00121,0.02796,93.08493,3.85667,7.07391,-3.03745,172.12405,930.835,-0.00113,974.4,0.76
-1.3,-3.2,496222.2566,4194656.74,14.95703062,37.89942283,-0.04651,-0.048,-0.02147,-0.02793,-0.00168,0.00122,0.00077,0.00275,0,2.81727,-0.00113,0,0.28309,0.00111,-0.00235,-0.00121,0.02796,93.08493,3.85667,7.07391,-3.03745,172.12405,930.835,-0.00113,974,0.83
0.1,-1.5,496380.4532,4194685.467,14.95882986,37.89968239,-0.16024,0.02119,0.0609,-0.03512,-0.00418,-0.00482,-0.00322,-0.00899,-0.00025,3.47104,-0.00044,0.00003,0.36623,0.00396,0.00438,0.00263,-0.1836,93.78024,11.38657,9.31534,1.9622,-7.35339,937.856,-0.00044,982.8,0.75
-0.2,0.8,496407.0335,4194690.293,14.95913217,37.899726,0.11151,0.20322,0.15431,0.08515,-0.00252,0.00594,0.00323,0.01251,-0.00008,2.94548,0.00329,0.00002,0.26119,0.00417,-0.00266,-0.00153,0.1474,94.27319,11.39181,6.62171,5.36987,-402.06195,942.718,0.00329,984.2,0.73
-1.9,-6.4,496931.4944,4194785.74,14.96509719,37.90058818,-0.16473,-0.25154,-0.1637,-0.16409,-0.00298,-0.0043,-0.00242,-0.02474,0.00001,2.24527,-0.00677,0.00001,0.09793,-0.00041,-0.00246,-0.00094,-0.18557,59.97156,3.54412,2.49085,-5.14871,97.65875,848.033,-0.00677,892.9,0.69
-2,-5,496932.7561,4194785.969,14.96511154,37.90059025,-0.16473,-0.25154,-0.1637,-0.16409,-0.00298,-0.0043,-0.00242,-0.02474,0.00001,2.24527,-0.00677,0.00001,0.09793,-0.00041,-0.00246,-0.00094,-0.18557,59.97156,3.54412,2.49085,-5.14871,97.65875,848.033,-0.00677,892.4,0.7
-1.7,-5,496176.7293,4194650.558,14.95651281,37.89936692,-0.13848,-0.23343,-0.07142,-0.15075,-0.00264,-0.00164,-0.00027,-0.00089,0.00002,2.43177,-0.00566,0.00001,0.30623,-0.00019,-0.00402,-0.00221,-0.13966,66.20918,3.53197,7.85306,-4.49265,120.48573,936.282,-0.00566,979.7,0.81
-1.1,-6.1,496177.3641,4194650.674,14.95652003,37.89936797,-0.13848,-0.23343,-0.07142,-0.15075,-0.00264,-0.00164,-0.00027,-0.00089,0.00002,2.43177,-0.00566,0.00001,0.30623,-0.00019,-0.00402,-0.00221,-0.13966,66.20918,3.53197,7.85306,-4.49265,120.48573,936.282,-0.00566,978.7,0.78
-0.4,-4.8,496406.2897,4194692.259,14.9591237,37.89974371,0.11151,0.20322,0.15431,0.08515,-0.00252,0.00594,0.00323,0.01251,-0.00008,2.94548,0.00329,0.00002,0.26119,0.00417,-0.00266,-0.00153,0.1474,94.27319,11.39181,6.62171,5.36987,-402.06195,942.718,0.00329,983.9,0.64
-5.3,-18,496286.5751,4194672.627,14.95776212,37.89956629,-0.0508,-0.00768,-0.04178,0.00051,-0.00243,-0.00264,-0.00111,-0.00392,-0.00013,2.97465,-0.00003,0.00001,0.28668,0.00241,0.0026,0.00101,-0.03265,92.94228,3.62701,7.21091,-2.70192,215.89824,929.426,-0.00003,972.2,0.71
-13.5,-35.8,496575.1906,4194725.112,14.96104469,37.90004047,-0.16589,0.00931,-0.00333,-0.04763,-0.00079,-0.00126,-0.00067,-0.00217,0.00002,1.32179,-0.00155,0,0.31247,0.00002,-0.00028,-0.00006,-0.16312,89.91235,5.95922,7.85671,-3.94985,19.61537,899.098,-0.00155,944.9,0.77
-13.5,-35.4,496575.5493,4194725.18,14.96104877,37.90004108,-0.22091,-0.0106,-0.03357,-0.13481,-0.00337,-0.0038,-0.0015,-0.00497,-0.00018,1.33942,-0.00529,0.00001,0.30655,0.00072,-0.0015,-0.00093,-0.30095,89.60111,11.34098,7.8026,-4.29548,-63.04345,895.94,-0.00529,943.7,0.77
0,-1.9,496179.9388,4194655.339,14.95654929,37.89941003,-0.13848,-0.23343,-0.07142,-0.15075,-0.00264,-0.00164,-0.00027,-0.00089,0.00002,2.43177,-0.00566,0.00001,0.30623,-0.00019,-0.00402,-0.00221,-0.13966,66.20918,3.53197,7.85306,-4.49265,120.48573,936.282,-0.00566,979.6,0.78
-0.4,-3.7,496180.3828,4194655.422,14.95655434,37.89941078,-0.13848,-0.23343,-0.07142,-0.15075,-0.00264,-0.00164,-0.00027,-0.00089,0.00002,2.43177,-0.00566,0.00001,0.30623,-0.00019,-0.00402,-0.00221,-0.13966,66.20918,3.53197,7.85306,-4.49265,120.48573,936.282,-0.00566,978.5,0.79
-0.5,-0.1,496227.7987,4194664.041,14.95709362,37.89948866,-0.06044,0.02058,0.00214,-0.06394,-0.00287,0,0.00004,0.00013,0.00009,2.75282,-0.00395,0.00001,0.30636,0.0009,-0.00395,-0.00175,0.05611,65.94181,3.57268,7.9765,-2.22377,114.74648,932.399,-0.00395,975.8,0.82
-0.3,-0.6,496229.6873,4194664.385,14.9571151,37.89949177,-0.06044,0.02058,0.00214,-0.06394,-0.00287,0,0.00004,0.00013,0.00009,2.75282,-0.00395,0.00001,0.30636,0.0009,-0.00395,-0.00175,0.05611,65.94181,3.57268,7.9765,-2.22377,114.74648,932.399,-0.00395,975.7,0.84
-0.2,-1.6,496230.3406,4194664.505,14.95712253,37.89949285,-0.06044,0.02058,0.00214,-0.06394,-0.00287,0,0.00004,0.00013,0.00009,2.75282,-0.00395,0.00001,0.30636,0.0009,-0.00395,-0.00175,0.05611,65.94181,3.57268,7.9765,-2.22377,114.74648,932.399,-0.00395,974.7,0.78
0.1,-0.5,496247.1042,4194667.55,14.95731319,37.89952037,-0.11612,0.02819,0.01248,0.00589,-0.00226,-0.00231,-0.0018,-0.00533,0.00012,2.75265,0.0007,0.00001,0.34407,0.00261,0.00301,0.00188,-0.10964,65.75404,2.89151,8.90574,-2.43982,225.4705,929.914,0.0007,975,0.8
-0.1,-1.1,496248.1585,4194667.743,14.95732518,37.89952211,-0.11612,0.02819,0.01248,0.00589,-0.00226,-0.00231,-0.0018,-0.00533,0.00012,2.75265,0.0007,0.00001,0.34407,0.00261,0.00301,0.00188,-0.10964,65.75404,2.89151,8.90574,-2.43982,225.4705,929.914,0.0007,974.3,0.82
0,-2.7,496332.7468,4194683.104,14.95828724,37.8996609,0.00301,0.01277,0.02333,0.07265,-0.00177,0.00172,0.00149,0.00521,0.00022,3.45716,0.00383,0.00001,0.2893,0.00369,0.00211,0.00032,0.05746,93.31937,11.38164,7.29096,-1.71383,-4638.08594,933.301,0.00383,978.9,0.75
-13.8,-36.7,496574.9462,4194727.167,14.9610419,37.90005899,-0.16589,0.00931,-0.00333,-0.04763,-0.00079,-0.00126,-0.00067,-0.00217,0.00002,1.32179,-0.00155,0,0.31247,0.00002,-0.00028,-0.00006,-0.16312,89.91235,5.95922,7.85671,-3.94985,19.61537,899.098,-0.00155,944.9,0.68
-13.3,-33.9,496575.3137,4194727.236,14.96104608,37.90005961,-0.16589,0.00931,-0.00333,-0.04763,-0.00079,-0.00126,-0.00067,-0.00217,0.00002,1.32179,-0.00155,0,0.31247,0.00002,-0.00028,-0.00006,-0.16312,89.91235,5.95922,7.85671,-3.94985,19.61537,899.098,-0.00155,943.8,0.77
0.3,0.2,496248.1515,4194669.841,14.95732509,37.89954102,-0.06273,0.01189,0.01052,0.02791,-0.001,-0.0009,-0.00055,-0.00173,-0.00004,2.76054,0.00132,0,0.32173,0.00166,0.00222,0.00105,0.01239,93.31197,11.38156,8.19323,-1.80499,-153.80228,933.146,0.00132,974.5,0.82
1.4,1.2,496332.4839,4194685.155,14.95828424,37.89967939,0.00301,0.01277,0.02333,0.07265,-0.00177,0.00172,0.00149,0.00521,0.00022,3.45716,0.00383,0.00001,0.2893,0.00369,0.00211,0.00032,0.05746,93.31937,11.38164,7.29096,-1.71383,-4638.08594,933.301,0.00383,979,0.7
-5.5,-11.4,496697.3171,4194751.535,14.96243369,37.90027907,-0.12106,-0.1043,-0.1028,-0.08284,-0.00308,-0.00345,-0.00253,-0.01149,0.00007,2.66528,-0.00372,0.00001,0.22208,0.00122,-0.00027,0.00068,-0.10012,62.19573,4.42356,5.51568,-4.03337,43.59172,879.529,-0.00372,924.9,0.68
-2,-14.6,496070.2906,4194639.575,14.9553022,37.89926748,-0.03063,-0.11051,-0.0574,-0.08638,-0.00287,-0.00023,0.00052,0.00237,0.00006,2.3731,-0.00321,0.00001,0.22297,0.00127,-0.00298,-0.00199,-0.02819,67.78715,4.02342,5.53393,-1.25607,77.26024,958.606,-0.00321,1003.7,0.71
-1.7,-13.8,496070.9245,4194639.692,14.95530941,37.89926854,-0.03063,-0.11051,-0.0574,-0.08638,-0.00287,-0.00023,0.00052,0.00237,0.00006,2.3731,-0.00321,0.00001,0.22297,0.00127,-0.00298,-0.00199,-0.02819,67.78715,4.02342,5.53393,-1.25607,77.26024,958.606,-0.00321,1002.7,0.67
0.8,2.5,496313.7562,4194683.854,14.95807123,37.89966759,-0.0461,-0.09493,-0.10503,-0.05091,-0.00304,-0.00445,-0.00212,-0.00863,0.00004,3.24751,-0.00223,0.00001,0.24858,0.00192,0.00222,0.00098,0.00341,93.17742,4.89818,6.1625,-2.89109,60.8668,931.752,-0.00223,977.6,0.78
-4.6,-15.4,496697.9026,4194753.739,14.96244034,37.90029894,-0.12106,-0.1043,-0.1028,-0.08284,-0.00308,-0.00345,-0.00253,-0.01149,0.00007,2.66528,-0.00372,0.00001,0.22208,0.00122,-0.00027,0.00068,-0.10012,62.19573,4.42356,5.51568,-4.03337,43.59172,879.529,-0.00372,925.5,0.67
-6,-11.2,496708.7549,4194755.712,14.96256377,37.90031676,-0.15027,-0.08034,-0.08403,-0.0999,-0.00214,-0.003,-0.0018,-0.00782,0.00004,2.77922,-0.00428,0,0.23212,0,-0.00128,-0.00027,-0.15772,87.86249,3.09374,5.74045,-3.8764,328.87134,878.555,-0.00428,924.5,0.73
-5.6,-14.2,496709.8258,4194755.908,14.96257595,37.90031853,-0.15027,-0.08034,-0.08403,-0.0999,-0.00214,-0.003,-0.0018,-0.00782,0.00004,2.77922,-0.00428,0,0.23212,0,-0.00128,-0.00027,-0.15772,87.86249,3.09374,5.74045,-3.8764,328.87134,878.555,-0.00428,923.8,0.76
-4.8,-10.6,496782.6615,4194769.14,14.96340436,37.90043805,0.03636,0.22865,0.16867,0.08871,-0.00157,0.00027,0.00053,0.00291,0.00007,1.87573,0.00362,0.00001,0.18461,0.00338,0.00335,0.0012,0.05355,88.16634,11.32484,4.70132,4.18213,-26.81282,881.682,0.00362,924.6,0.69
-2.1,-5.7,496075.0598,4194642.542,14.95535643,37.89929424,-0.03063,-0.11051,-0.0574,-0.08638,-0.00287,-0.00023,0.00052,0.00237,0.00006,2.3731,-0.00321,0.00001,0.22297,0.00127,-0.00298,-0.00199,-0.02819,67.78715,4.02342,5.53393,-1.25607,77.26024,958.606,-0.00321,1003,0.73
0.4,0.2,496296.7192,4194682.859,14.95787745,37.89965855,-0.05015,-0.08381,-0.10524,-0.05345,-0.00315,-0.00468,-0.00224,-0.00911,-0.00004,3.06265,-0.00249,0.00001,0.24866,0.0019,0.00219,0.00097,-0.00805,93.17355,5.04829,6.20594,-3.00621,52.37872,931.671,-0.00249,977.5,0.82
0.4,-2.1,496298.2412,4194683.136,14.95789476,37.89966105,-0.05015,-0.08381,-0.10524,-0.05345,-0.00315,-0.00468,-0.00224,-0.00911,-0.00004,3.06265,-0.00249,0.00001,0.24866,0.0019,0.00219,0.00097,-0.00805,93.17355,5.04829,6.20594,-3.00621,52.37872,931.671,-0.00249,977.1,0.8
1.5,0,496303.3636,4194684.065,14.95795302,37.89966945,-0.05015,-0.08381,-0.10524,-0.05345,-0.00315,-0.00468,-0.00224,-0.00911,-0.00004,3.06265,-0.00249,0.00001,0.24866,0.0019,0.00219,0.00097,-0.00805,93.17355,5.04829,6.20594,-3.00621,52.37872,931.671,-0.00249,977.8,0.78
1.4,-2.3,496303.4735,4194684.088,14.95795427,37.89966965,-0.05015,-0.08381,-0.10524,-0.05345,-0.00315,-0.00468,-0.00224,-0.00911,-0.00004,3.06265,-0.00249,0.00001,0.24866,0.0019,0.00219,0.00097,-0.00805,93.17355,5.04829,6.20594,-3.00621,52.37872,931.671,-0.00249,976.5,0.77
0.7,1,496313.0889,4194685.833,14.95806363,37.89968542,-0.0461,-0.09493,-0.10503,-0.05091,-0.00304,-0.00445,-0.00212,-0.00863,0.00004,3.24751,-0.00223,0.00001,0.24858,0.00192,0.00222,0.00098,0.00341,93.17742,4.89818,6.1625,-2.89109,60.8668,931.752,-0.00223,977.4,0.82
-1.5,-6,496075.001,4194644.631,14.95535575,37.89931307,-0.03063,-0.11051,-0.0574,-0.08638,-0.00287,-0.00023,0.00052,0.00237,0.00006,2.3731,-0.00321,0.00001,0.22297,0.00127,-0.00298,-0.00199,-0.02819,67.78715,4.02342,5.53393,-1.25607,77.26024,958.606,-0.00321,1003.2,0.76
-1.6,-5.6,496188.8749,4194665.358,14.95665088,37.89950037,-0.18292,-0.25877,-0.13395,-0.23271,-0.00339,-0.00521,-0.00252,-0.00835,-0.00007,2.57424,-0.00884,0.00001,0.3068,-0.00104,-0.00364,-0.00154,-0.19741,66.24976,11.03905,8.08619,-4.25702,-85753.5625,936.813,-0.00884,981.2,0.83
-1.2,-4.4,496188.903,4194665.365,14.9566512,37.89950043,-0.18292,-0.25877,-0.13395,-0.23271,-0.00339,-0.00521,-0.00252,-0.00835,-0.00007,2.57424,-0.00884,0.00001,0.3068,-0.00104,-0.00364,-0.00154,-0.19741,66.24976,11.03905,8.08619,-4.25702,-85753.5625,936.813,-0.00884,979.8,0.83
-0.2,-2,496190.6097,4194665.678,14.95667061,37.89950326,-0.18292,-0.25877,-0.13395,-0.23271,-0.00339,-0.00521,-0.00252,-0.00835,-0.00007,2.57424,-0.00884,0.00001,0.3068,-0.00104,-0.00364,-0.00154,-0.19741,66.24976,11.03905,8.08619,-4.25702,-85753.5625,936.813,-0.00884,978.1,0.84
-0.6,-1.8,496192.2011,4194665.968,14.95668871,37.89950588,-0.18292,-0.25877,-0.13395,-0.23271,-0.00339,-0.00521,-0.00252,-0.00835,-0.00007,2.57424,-0.00884,0.00001,0.3068,-0.00104,-0.00364,-0.00154,-0.19741,66.24976,11.03905,8.08619,-4.25702,-85753.5625,936.813,-0.00884,977.8,0.69
-0.8,-2.2,496217.2701,4194670.522,14.95697383,37.89954703,-0.01491,0.13036,0.05804,0.06465,-0.00002,0.00229,0.00125,0.00381,-0.00002,2.79168,0.00283,0,0.3329,0.00143,0.00054,0.00008,-0.04164,93.70074,11.38572,8.69658,-1.65959,-12.90284,937.035,0.00283,978.1,0.74
-0.8,-1.4,496219.4339,4194670.915,14.95699844,37.89955058,-0.01491,0.13036,0.05804,0.06465,-0.00002,0.00229,0.00125,0.00381,-0.00002,2.79168,0.00283,0,0.3329,0.00143,0.00054,0.00008,-0.04164,93.70074,11.38572,8.69658,-1.65959,-12.90284,937.035,0.00283,978.2,0.82
-0.2,-1.5,496219.8647,4194670.996,14.95700334,37.89955131,-0.01491,0.13036,0.05804,0.06465,-0.00002,0.00229,0.00125,0.00381,-0.00002,2.79168,0.00283,0,0.3329,0.00143,0.00054,0.00008,-0.04164,93.70074,11.38572,8.69658,-1.65959,-12.90284,937.035,0.00283,977,0.82
-1.2,-3.8,496188.6657,4194667.419,14.95664849,37.89951894,-0.18292,-0.25877,-0.13395,-0.23271,-0.00339,-0.00521,-0.00252,-0.00835,-0.00007,2.57424,-0.00884,0.00001,0.3068,-0.00104,-0.00364,-0.00154,-0.19741,66.24976,11.03905,8.08619,-4.25702,-85753.5625,936.813,-0.00884,981.3,0.82
-1.4,-4.1,496191.343,4194667.907,14.95667894,37.89952335,-0.22845,-0.1997,-0.15497,-0.34456,-0.00658,-0.00929,-0.00427,-0.01296,-0.00022,2.60803,-0.01539,0.00004,0.33555,-0.00112,-0.00609,-0.00267,-0.23053,66.44845,2.62286,9.03963,-3.80649,301.2236,939.415,-0.01539,980.3,0.83
-1.5,-5.2,496191.9691,4194668.023,14.95668606,37.8995244,-0.22845,-0.1997,-0.15497,-0.34456,-0.00658,-0.00929,-0.00427,-0.01296,-0.00022,2.60803,-0.01539,0.00004,0.33555,-0.00112,-0.00609,-0.00267,-0.23053,66.44845,2.62286,9.03963,-3.80649,301.2236,939.415,-0.01539,979.3,0.82
-1.2,-2.1,496218.3068,4194672.81,14.95698561,37.89956766,-0.01491,0.13036,0.05804,0.06465,-0.00002,0.00229,0.00125,0.00381,-0.00002,2.79168,0.00283,0,0.3329,0.00143,0.00054,0.00008,-0.04164,93.70074,11.38572,8.69658,-1.65959,-12.90284,937.035,0.00283,977.6,0.81
-0.3,-6.3,496219.3399,4194673,14.95699736,37.89956937,-0.01491,0.13036,0.05804,0.06465,-0.00002,0.00229,0.00125,0.00381,-0.00002,2.79168,0.00283,0,0.3329,0.00143,0.00054,0.00008,-0.04164,93.70074,11.38572,8.69658,-1.65959,-12.90284,937.035,0.00283,976.9,0.76
0.2,4.4,496267.5787,4194681.765,14.957546,37.89964857,-0.02793,-0.01826,-0.01852,0.01604,-0.00134,-0.00054,-0.00001,-0.00004,-0.00011,2.79791,0.00073,0,0.28849,0.00171,0.00127,0.00033,0.04106,93.38101,2.92191,7.19094,-2.16127,441.12247,933.822,0.00073,976.3,0.79
-0.1,1.8,496268.7393,4194681.977,14.9575592,37.89965049,-0.02793,-0.01826,-0.01852,0.01604,-0.00134,-0.00054,-0.00001,-0.00004,-0.00011,2.79791,0.00073,0,0.28849,0.00171,0.00127,0.00033,0.04106,93.38101,2.92191,7.19094,-2.16127,441.12247,933.822,0.00073,975.6,0.79
-0.6,1.2,496309.0261,4194689.293,14.9580174,37.89971659,-0.06431,-0.15181,-0.14362,-0.10326,-0.00318,-0.00509,-0.00248,-0.01064,0.00002,3.2615,-0.0046,0.00001,0.23505,0.00088,0.00049,0.00023,-0.04673,93.41801,11.3827,5.84789,-3.44382,-149.50809,934.1,-0.0046,978,0.73
-1.3,-4,496997.9526,4194814.616,14.965853,37.90084867,0.0839,0.0085,0.04065,0.06976,-0.00183,0.00196,0.00141,0.00849,0.00007,1.7581,0.00261,0.00001,0.16744,0.00314,0.00065,-0.00012,0.13766,84.32988,3.24319,4.00688,1.55099,260.90073,843.33,0.00261,888.5,0.79
-1,-3.5,496192.5152,4194670.219,14.95669226,37.8995442,-0.22845,-0.1997,-0.15497,-0.34456,-0.00658,-0.00929,-0.00427,-0.01296,-0.00022,2.60803,-0.01539,0.00004,0.33555,-0.00112,-0.00609,-0.00267,-0.23053,66.44845,2.62286,9.03963,-3.80649,301.2236,939.415,-0.01539,979.9,0.77
-2.8,-5.1,496209.3791,4194673.284,14.95688406,37.89957189,0.00178,0.01161,0.04797,0.14887,-0.00021,0.00592,0.0027,0.00852,0.00012,2.91293,0.00727,0.00001,0.32321,0.00385,0.00135,0.00067,-0.05475,93.80877,11.38687,8.37901,-2.08711,-239.45076,938.341,0.00727,980.3,0.67
-2.6,-5,496209.4969,4194673.307,14.9568854,37.8995721,0.00178,0.01161,0.04797,0.14887,-0.00021,0.00592,0.0027,0.00852,0.00012,2.91293,0.00727,0.00001,0.32321,0.00385,0.00135,0.00067,-0.05475,93.80877,11.38687,8.37901,-2.08711,-239.45076,938.341,0.00727,978.9,0.8
-1.4,-3.7,496215.5294,4194674.404,14.95695401,37.89958201,-0.01491,0.13036,0.05804,0.06465,-0.00002,0.00229,0.00125,0.00381,-0.00002,2.79168,0.00283,0,0.3329,0.00143,0.00054,0.00008,-0.04164,93.70074,11.38572,8.69658,-1.65959,-12.90284,937.035,0.00283,978.8,0.78
-3.4,-6.2,496291.4282,4194688.196,14.95781724,37.89970663,-0.04858,-0.11912,-0.10806,-0.06528,-0.0026,-0.00318,-0.00138,-0.00579,-0.00007,2.87225,-0.0025,0.00001,0.24085,0.00135,0.00068,0.00016,-0.02331,93.46116,11.38316,6.09805,-3.32587,-11.34655,934.565,-0.0025,977.4,0.76
